"","la.min","la.max","lo.min","lo.max","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","type"
"2652",40.7829,40.787,-73.8045,-73.799,1,0,0,0,0,0,1,0,1,1,0,0,0,0,2,4,0,2,1,2,1,0,1,0,1
"2653",40.7829,40.787,-73.799,-73.7935,0,0,1,0,0,1,0,0,1,1,1,4,0,0,4,2,2,3,2,1,3,0,1,0,3
"2654",40.7829,40.787,-73.7935,-73.788,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
"2655",40.7829,40.787,-73.7825,-73.777,1,0,1,0,0,0,0,0,1,0,0,0,1,2,0,1,1,1,0,0,0,0,1,0,1
"2656",40.7829,40.787,-73.777,-73.7715,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2657",40.787,40.7911,-73.986,-73.9805,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,4,0,0,0,1,0,1,0,1
"2658",40.787,40.7911,-73.9805,-73.975,1,0,1,0,0,0,1,0,3,3,11,10,10,4,2,4,10,1,5,2,5,3,1,3,2
"2659",40.787,40.7911,-73.975,-73.9695,2,0,1,0,0,2,0,1,4,4,7,1,2,4,2,2,1,4,2,4,4,1,1,0,3
"2660",40.787,40.7911,-73.9695,-73.964,0,0,1,0,0,0,0,2,4,4,2,0,5,3,3,2,6,3,1,3,0,0,0,1,3
"2661",40.787,40.7911,-73.9585,-73.953,1,0,1,0,2,0,1,1,1,4,6,5,5,7,8,8,8,2,4,5,2,2,2,3,2
"2662",40.787,40.7911,-73.953,-73.9475,3,1,0,0,1,0,0,5,5,7,4,13,6,8,6,9,5,4,9,1,4,2,0,2,2
"2663",40.787,40.7911,-73.9475,-73.942,2,1,1,2,1,0,3,2,5,5,10,5,10,2,5,7,7,8,5,5,4,4,2,1,2
"2664",40.787,40.7911,-73.942,-73.9365,1,0,2,0,0,2,0,2,4,2,2,4,3,4,7,4,9,3,6,1,4,2,1,3,3
"2665",40.787,40.7911,-73.931,-73.9255,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,1
"2666",40.787,40.7911,-73.854,-73.8485,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"2667",40.787,40.7911,-73.8485,-73.843,1,0,1,1,0,0,2,1,2,0,0,0,0,1,0,0,0,1,2,2,1,1,0,0,1
"2668",40.787,40.7911,-73.843,-73.8375,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,1,1,0,2,0,1,0,0,0,1
"2669",40.787,40.7911,-73.8375,-73.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2670",40.787,40.7911,-73.832,-73.8265,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2671",40.787,40.7911,-73.8265,-73.821,1,1,0,0,0,0,1,2,0,0,0,1,5,2,1,3,0,4,1,0,0,0,0,0,1
"2672",40.787,40.7911,-73.821,-73.8155,0,1,0,0,1,0,1,1,2,1,0,0,1,0,1,3,0,3,1,1,0,0,0,0,1
"2673",40.787,40.7911,-73.8155,-73.81,2,0,0,0,0,0,4,1,1,1,0,1,3,2,7,3,3,7,1,3,1,1,2,0,3
"2674",40.787,40.7911,-73.81,-73.8045,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,1,1,1
"2675",40.787,40.7911,-73.8045,-73.799,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1
"2676",40.787,40.7911,-73.799,-73.7935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
"2677",40.787,40.7911,-73.7935,-73.788,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,3,1,0,0,1,0,0,0,1
"2678",40.787,40.7911,-73.788,-73.7825,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,2,0,0,0,0,0,0,1
"2679",40.787,40.7911,-73.7825,-73.777,0,1,0,1,1,1,1,0,1,2,1,2,0,2,0,7,6,3,1,1,1,3,1,0,3
"2680",40.787,40.7911,-73.777,-73.7715,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2681",40.7911,40.7952,-73.986,-73.9805,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2682",40.7911,40.7952,-73.9805,-73.975,0,0,1,0,0,0,0,0,0,2,3,1,5,2,0,0,0,3,2,1,1,2,1,1,1
"2683",40.7911,40.7952,-73.975,-73.9695,3,0,0,1,0,1,2,2,8,8,3,10,7,5,7,3,9,11,10,8,5,6,1,0,2
"2684",40.7911,40.7952,-73.9695,-73.964,2,1,0,0,0,0,0,2,4,3,4,4,5,5,3,2,3,4,4,4,0,1,1,2,3
"2685",40.7911,40.7952,-73.964,-73.9585,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1
"2686",40.7911,40.7952,-73.953,-73.9475,2,2,0,0,0,0,0,1,3,4,3,3,4,1,4,4,5,2,2,0,4,5,3,2,3
"2687",40.7911,40.7952,-73.9475,-73.942,3,2,1,2,1,0,4,2,5,5,7,5,4,3,4,6,9,4,4,2,3,3,1,1,2
"2688",40.7911,40.7952,-73.942,-73.9365,2,1,0,0,3,2,2,0,3,3,6,1,5,3,1,3,4,3,6,2,1,0,1,1,3
"2689",40.7911,40.7952,-73.9365,-73.931,0,0,0,0,2,1,2,1,1,2,2,4,4,2,8,5,3,4,1,1,1,2,3,1,3
"2690",40.7911,40.7952,-73.9255,-73.92,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
"2691",40.7911,40.7952,-73.854,-73.8485,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
"2692",40.7911,40.7952,-73.8485,-73.843,0,0,1,0,0,0,0,1,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1
"2693",40.7911,40.7952,-73.843,-73.8375,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,1,0,2,0,0,0,0,0,1
"2694",40.7911,40.7952,-73.8265,-73.821,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,3,2,0,0,0,1,1,1
"2695",40.7911,40.7952,-73.821,-73.8155,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,1
"2696",40.7911,40.7952,-73.8155,-73.81,0,0,0,0,0,0,0,1,1,2,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1
"2697",40.7911,40.7952,-73.81,-73.8045,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1
"2698",40.7911,40.7952,-73.8045,-73.799,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1
"2699",40.7952,40.7993,-73.9805,-73.975,2,2,0,0,0,1,1,1,0,1,3,2,0,0,3,0,2,2,4,2,1,0,4,3,3
"2700",40.7952,40.7993,-73.975,-73.9695,1,3,0,0,1,1,0,2,3,3,5,5,9,5,10,4,7,4,8,4,2,4,4,0,2
"2701",40.7952,40.7993,-73.9695,-73.964,2,0,1,1,0,0,0,0,0,6,2,5,3,4,5,2,3,3,4,3,1,2,1,1,3
"2702",40.7952,40.7993,-73.964,-73.9585,0,3,0,0,0,0,0,0,2,3,3,3,2,5,4,2,4,4,1,2,1,1,0,2,3
"2703",40.7952,40.7993,-73.953,-73.9475,2,1,0,1,1,0,1,2,1,2,3,0,2,1,2,2,5,6,6,2,0,2,1,1,3
"2704",40.7952,40.7993,-73.9475,-73.942,1,2,0,3,0,0,1,2,2,2,4,3,5,2,8,2,2,6,9,2,5,3,4,2,2
"2705",40.7952,40.7993,-73.942,-73.9365,2,1,0,1,1,1,1,2,6,1,4,4,7,9,6,6,12,3,7,9,4,1,2,1,2
"2706",40.7952,40.7993,-73.9365,-73.931,1,2,2,2,2,0,2,0,1,4,2,3,3,11,3,2,6,6,3,2,2,3,1,3,3
"2707",40.7952,40.7993,-73.931,-73.9255,3,1,0,1,2,4,4,1,2,1,3,0,2,1,3,1,1,4,2,0,1,1,1,1,3
"2708",40.7952,40.7993,-73.9145,-73.909,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"2709",40.7952,40.7993,-73.832,-73.8265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"2710",40.7952,40.7993,-73.8265,-73.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"2711",40.7952,40.7993,-73.821,-73.8155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2712",40.7952,40.7993,-73.8155,-73.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"2713",40.7952,40.7993,-73.7825,-73.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2714",40.7993,40.8034,-73.9805,-73.975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2715",40.7993,40.8034,-73.975,-73.9695,0,0,0,0,0,0,0,0,1,1,0,1,1,4,2,1,0,3,2,0,1,1,1,2,1
"2716",40.7993,40.8034,-73.9695,-73.964,2,0,0,2,0,0,0,3,6,1,3,0,7,4,2,3,9,4,4,2,0,3,3,1,3
"2717",40.7993,40.8034,-73.964,-73.9585,1,0,2,0,1,0,0,1,1,6,6,3,3,1,5,1,5,6,6,4,2,5,1,4,3
"2718",40.7993,40.8034,-73.9585,-73.953,0,1,0,0,0,0,1,2,4,4,1,7,2,2,1,3,1,5,2,2,4,3,1,2,3
"2719",40.7993,40.8034,-73.953,-73.9475,2,1,0,1,0,1,2,2,5,4,3,2,3,8,6,7,5,3,11,3,6,1,1,0,2
"2720",40.7993,40.8034,-73.9475,-73.942,3,0,0,0,1,0,4,3,5,2,2,2,2,3,4,12,10,7,4,2,4,2,1,1,2
"2721",40.7993,40.8034,-73.942,-73.9365,4,0,1,0,0,1,4,4,3,2,3,7,7,8,10,9,4,3,7,5,4,2,2,5,2
"2722",40.7993,40.8034,-73.9365,-73.931,2,1,0,1,0,1,1,5,12,9,4,4,3,10,10,6,5,13,13,4,2,1,4,3,2
"2723",40.7993,40.8034,-73.931,-73.9255,0,1,3,1,0,0,1,1,2,2,2,2,0,2,4,2,0,3,1,3,0,3,0,2,3
"2724",40.7993,40.8034,-73.9255,-73.92,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
"2725",40.7993,40.8034,-73.92,-73.9145,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,2,0,1,1
"2726",40.7993,40.8034,-73.9145,-73.909,0,0,0,0,0,0,0,1,1,1,1,2,0,2,1,0,1,0,1,0,0,0,0,0,1
"2727",40.7993,40.8034,-73.909,-73.9035,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"2728",40.8034,40.8075,-73.975,-73.9695,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
"2729",40.8034,40.8075,-73.9695,-73.964,1,0,0,0,0,1,1,1,2,3,6,5,2,2,1,4,3,2,1,2,3,4,0,4,3
"2730",40.8034,40.8075,-73.964,-73.9585,0,0,0,1,0,0,1,1,0,1,7,2,6,0,1,2,1,2,2,0,3,0,1,0,3
"2731",40.8034,40.8075,-73.9585,-73.953,1,4,4,2,2,0,0,1,1,6,6,3,2,2,4,5,6,5,3,6,5,1,0,2,3
"2732",40.8034,40.8075,-73.953,-73.9475,1,2,2,0,1,0,2,1,0,4,4,4,2,3,4,3,1,6,1,2,1,3,1,0,3
"2733",40.8034,40.8075,-73.9475,-73.942,1,0,0,0,0,2,0,2,5,4,6,5,1,7,1,2,5,4,3,2,3,3,2,4,3
"2734",40.8034,40.8075,-73.942,-73.9365,6,4,2,0,2,2,4,4,11,10,7,7,6,8,7,8,17,16,10,7,6,6,2,3,4
"2735",40.8034,40.8075,-73.9365,-73.931,4,1,2,1,2,2,6,9,13,7,7,4,8,3,6,11,12,11,9,13,9,5,2,1,2
"2736",40.8034,40.8075,-73.931,-73.9255,2,0,0,0,1,0,2,3,3,3,0,1,2,1,4,0,0,2,1,2,2,0,0,1,1
"2737",40.8034,40.8075,-73.9255,-73.92,2,1,0,0,2,2,3,2,6,3,4,5,2,3,3,5,6,8,7,5,4,3,3,0,2
"2738",40.8034,40.8075,-73.92,-73.9145,1,0,1,1,0,3,1,5,2,2,2,2,4,1,3,5,8,7,4,2,1,5,4,1,3
"2739",40.8034,40.8075,-73.9145,-73.909,1,0,1,2,0,5,4,6,5,3,1,1,1,9,5,5,10,8,8,3,4,4,4,0,2
"2740",40.8034,40.8075,-73.909,-73.9035,0,0,0,0,0,0,1,0,1,1,0,1,0,2,0,2,1,2,4,1,0,1,0,0,1
"2741",40.8034,40.8075,-73.8925,-73.887,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2742",40.8034,40.8075,-73.887,-73.8815,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,1,0,1,1
"2743",40.8034,40.8075,-73.8815,-73.876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2744",40.8034,40.8075,-73.8595,-73.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2745",40.8034,40.8075,-73.854,-73.8485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2746",40.8075,40.8116,-73.9695,-73.964,0,0,0,0,0,1,0,0,2,0,1,2,1,0,1,0,1,4,1,0,0,1,0,1,1
"2747",40.8075,40.8116,-73.964,-73.9585,2,0,1,0,1,0,0,1,1,1,2,1,2,2,2,2,1,2,3,1,0,0,0,2,1
"2748",40.8075,40.8116,-73.9585,-73.953,0,0,0,0,0,0,2,1,4,1,2,4,2,1,1,0,3,4,9,2,1,0,5,0,3
"2749",40.8075,40.8116,-73.953,-73.9475,2,1,3,3,0,1,3,6,3,6,4,6,6,6,12,4,8,11,8,8,7,4,6,5,2
"2750",40.8075,40.8116,-73.9475,-73.942,2,1,1,4,0,0,0,2,1,7,4,10,4,12,7,11,7,3,12,3,5,4,0,2,2
"2751",40.8075,40.8116,-73.942,-73.9365,2,1,2,1,1,0,3,2,1,8,6,6,2,5,5,3,5,8,4,6,3,2,2,1,2
"2752",40.8075,40.8116,-73.9365,-73.931,1,0,2,0,0,2,2,1,3,3,1,3,3,3,0,1,6,4,5,2,2,0,0,1,3
"2753",40.8075,40.8116,-73.931,-73.9255,0,1,1,0,1,0,2,2,2,3,4,3,3,2,3,5,3,4,4,2,2,0,5,0,3
"2754",40.8075,40.8116,-73.9255,-73.92,1,2,1,1,4,5,2,2,5,7,4,4,1,2,5,7,6,6,5,3,5,6,6,4,2
"2755",40.8075,40.8116,-73.92,-73.9145,1,0,0,0,1,3,0,1,3,0,1,2,0,1,3,3,4,1,3,2,0,0,0,0,3
"2756",40.8075,40.8116,-73.9145,-73.909,2,0,0,0,0,0,0,0,0,3,2,0,2,0,2,3,0,1,2,0,0,0,0,1,1
"2757",40.8075,40.8116,-73.909,-73.9035,0,1,0,1,1,0,1,2,1,2,3,1,0,1,0,0,3,2,0,0,2,0,1,1,1
"2758",40.8075,40.8116,-73.9035,-73.898,0,0,1,2,0,6,1,2,2,0,0,2,4,2,2,1,3,5,4,3,0,0,0,0,3
"2759",40.8075,40.8116,-73.898,-73.8925,0,1,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2760",40.8075,40.8116,-73.8925,-73.887,0,0,0,1,0,0,1,1,2,3,1,0,3,2,2,0,2,0,1,0,1,1,0,0,1
"2761",40.8075,40.8116,-73.887,-73.8815,0,0,0,0,0,1,0,0,2,2,1,1,2,1,2,2,0,3,1,0,0,0,0,0,1
"2762",40.8075,40.8116,-73.8815,-73.876,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2763",40.8075,40.8116,-73.876,-73.8705,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2764",40.8075,40.8116,-73.8595,-73.854,0,1,0,0,0,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1
"2765",40.8075,40.8116,-73.854,-73.8485,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"2766",40.8075,40.8116,-73.81,-73.8045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2767",40.8075,40.8116,-73.8045,-73.799,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2768",40.8116,40.8157,-73.9695,-73.964,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1
"2769",40.8116,40.8157,-73.964,-73.9585,0,2,0,0,0,0,0,4,3,1,3,6,1,0,1,0,2,4,1,1,3,2,0,0,3
"2770",40.8116,40.8157,-73.9585,-73.953,4,0,3,7,4,2,3,2,4,12,8,6,5,10,7,9,8,11,9,6,2,6,4,4,2
"2771",40.8116,40.8157,-73.953,-73.9475,0,0,0,1,0,0,0,2,3,1,1,3,3,2,3,3,4,6,2,1,4,5,0,3,3
"2772",40.8116,40.8157,-73.9475,-73.942,0,3,1,1,1,0,2,4,4,3,4,2,6,0,2,2,2,3,8,0,5,0,6,2,3
"2773",40.8116,40.8157,-73.942,-73.9365,0,1,0,0,0,0,0,3,5,3,4,2,6,5,1,5,5,6,4,3,3,5,2,3,3
"2774",40.8116,40.8157,-73.9365,-73.931,2,2,0,2,4,0,2,8,5,5,7,2,4,4,1,2,11,5,8,3,8,4,4,1,2
"2775",40.8116,40.8157,-73.931,-73.9255,0,1,0,0,3,0,0,2,5,0,1,1,2,1,1,1,3,3,2,2,1,0,0,1,3
"2776",40.8116,40.8157,-73.9255,-73.92,0,2,1,1,1,0,1,0,5,5,2,1,2,4,1,2,2,3,0,3,0,1,1,1,3
"2777",40.8116,40.8157,-73.92,-73.9145,0,2,0,0,0,0,0,2,3,2,2,1,3,4,2,3,6,6,4,2,1,2,0,2,3
"2778",40.8116,40.8157,-73.9145,-73.909,0,0,0,0,0,1,0,2,2,2,3,2,1,2,2,1,6,3,8,5,2,0,1,1,3
"2779",40.8116,40.8157,-73.909,-73.9035,0,1,1,0,0,1,0,0,3,5,2,2,3,3,3,3,4,3,0,0,4,1,2,0,3
"2780",40.8116,40.8157,-73.9035,-73.898,2,2,1,1,1,2,4,2,0,0,2,4,6,2,3,3,3,2,3,2,0,2,1,1,3
"2781",40.8116,40.8157,-73.898,-73.8925,0,1,0,0,0,0,4,0,2,1,0,0,4,1,3,0,2,6,3,1,1,0,4,1,3
"2782",40.8116,40.8157,-73.8925,-73.887,0,0,0,1,0,0,1,1,2,1,0,1,1,0,1,0,3,0,0,0,1,0,1,0,1
"2783",40.8116,40.8157,-73.887,-73.8815,0,0,1,0,0,0,1,2,3,3,1,2,2,1,5,1,2,1,2,1,1,0,0,0,3
"2784",40.8116,40.8157,-73.8815,-73.876,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2785",40.8116,40.8157,-73.8705,-73.865,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"2786",40.8116,40.8157,-73.865,-73.8595,0,0,0,0,1,0,1,1,0,1,0,1,1,0,2,1,0,0,1,1,2,0,1,0,1
"2787",40.8116,40.8157,-73.8595,-73.854,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1
"2788",40.8116,40.8157,-73.8485,-73.843,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,1
"2789",40.8116,40.8157,-73.8265,-73.821,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"2790",40.8116,40.8157,-73.821,-73.8155,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2791",40.8116,40.8157,-73.8155,-73.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2792",40.8116,40.8157,-73.81,-73.8045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2793",40.8157,40.8198,-73.964,-73.9585,2,1,0,0,1,0,1,2,3,0,2,1,1,0,2,4,8,5,3,1,5,4,2,2,3
"2794",40.8157,40.8198,-73.9585,-73.953,1,1,0,1,1,1,2,0,3,5,2,6,5,1,0,7,8,8,3,3,2,3,0,1,3
"2795",40.8157,40.8198,-73.953,-73.9475,0,0,1,1,0,1,0,0,1,1,3,1,3,0,0,1,3,2,1,3,1,2,0,1,1
"2796",40.8157,40.8198,-73.9475,-73.942,0,1,1,0,2,1,0,2,2,4,1,2,5,7,3,2,4,2,3,5,1,0,2,5,3
"2797",40.8157,40.8198,-73.942,-73.9365,1,0,2,0,4,0,1,1,7,5,6,10,2,5,7,4,5,5,1,7,2,4,3,2,2
"2798",40.8157,40.8198,-73.9365,-73.931,0,0,0,0,0,0,0,0,1,2,0,0,4,0,1,1,0,0,3,0,1,1,1,0,1
"2799",40.8157,40.8198,-73.931,-73.9255,1,0,1,0,2,1,0,1,3,12,4,0,2,2,1,7,5,8,3,2,4,7,3,3,2
"2800",40.8157,40.8198,-73.9255,-73.92,2,3,2,1,1,2,1,1,0,3,8,2,1,1,2,5,4,1,4,3,3,1,2,1,3
"2801",40.8157,40.8198,-73.92,-73.9145,4,2,1,2,1,1,1,4,2,8,5,4,2,9,5,9,7,7,5,2,0,3,2,3,2
"2802",40.8157,40.8198,-73.9145,-73.909,0,0,1,1,0,0,0,1,3,1,4,1,2,1,7,1,2,5,2,2,1,3,2,0,3
"2803",40.8157,40.8198,-73.909,-73.9035,3,0,1,0,0,0,0,1,3,1,6,4,1,4,5,2,2,4,2,2,4,1,0,1,3
"2804",40.8157,40.8198,-73.9035,-73.898,0,0,0,1,1,1,0,3,0,0,1,1,3,2,1,1,4,9,2,3,3,1,1,1,3
"2805",40.8157,40.8198,-73.898,-73.8925,3,1,0,3,0,3,3,3,9,10,2,3,3,4,6,6,9,7,11,3,1,2,2,1,2
"2806",40.8157,40.8198,-73.8925,-73.887,4,2,2,4,1,3,2,2,1,1,4,2,3,2,10,1,6,7,4,5,6,0,1,4,2
"2807",40.8157,40.8198,-73.887,-73.8815,1,1,2,0,1,4,1,3,4,3,2,1,0,6,1,1,2,0,1,2,0,1,1,2,3
"2808",40.8157,40.8198,-73.8815,-73.876,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"2809",40.8157,40.8198,-73.8705,-73.865,0,0,1,0,0,0,0,0,2,3,1,1,0,0,0,0,1,0,2,2,0,0,1,1,1
"2810",40.8157,40.8198,-73.865,-73.8595,0,0,0,0,0,0,2,1,2,1,0,0,2,1,2,1,0,0,1,1,3,0,1,0,1
"2811",40.8157,40.8198,-73.8595,-73.854,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,1
"2812",40.8157,40.8198,-73.854,-73.8485,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,2,1,2,1,1,0,0,1,1
"2813",40.8157,40.8198,-73.8485,-73.843,0,0,0,1,0,1,0,1,3,0,1,1,0,1,2,2,0,0,1,0,1,0,0,0,1
"2814",40.8157,40.8198,-73.843,-73.8375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2815",40.8157,40.8198,-73.8375,-73.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1
"2816",40.8157,40.8198,-73.832,-73.8265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2817",40.8157,40.8198,-73.8265,-73.821,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1
"2818",40.8157,40.8198,-73.821,-73.8155,1,0,0,0,0,0,0,1,0,2,3,1,2,0,2,0,2,1,0,1,0,1,0,0,1
"2819",40.8157,40.8198,-73.8155,-73.81,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,2,1,0,0,0,0,0,0,1,1
"2820",40.8157,40.8198,-73.81,-73.8045,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"2821",40.8157,40.8198,-73.8045,-73.799,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2822",40.8198,40.8239,-73.964,-73.9585,1,0,1,0,1,0,0,0,1,1,2,0,0,0,1,1,2,1,0,1,0,2,0,1,1
"2823",40.8198,40.8239,-73.9585,-73.953,4,2,1,0,1,2,1,3,2,1,3,1,5,2,4,5,7,2,9,4,1,3,2,1,3
"2824",40.8198,40.8239,-73.953,-73.9475,2,1,1,0,0,0,0,1,4,1,2,4,7,2,1,4,3,2,6,2,3,1,2,2,3
"2825",40.8198,40.8239,-73.9475,-73.942,0,0,0,0,3,0,0,3,1,4,2,3,5,6,6,6,11,6,10,6,5,2,2,1,2
"2826",40.8198,40.8239,-73.942,-73.9365,3,0,2,0,3,2,1,1,5,1,6,3,7,5,3,6,9,9,5,6,4,3,3,1,2
"2827",40.8198,40.8239,-73.9365,-73.931,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,3,0,3,1,4,5,1,1,2,1
"2828",40.8198,40.8239,-73.931,-73.9255,0,2,0,0,0,0,0,2,2,3,0,1,1,3,4,0,5,4,0,2,2,0,1,0,3
"2829",40.8198,40.8239,-73.9255,-73.92,0,0,0,0,1,1,0,0,1,0,1,0,0,0,3,3,0,4,2,1,1,1,0,0,1
"2830",40.8198,40.8239,-73.92,-73.9145,0,0,1,1,0,0,0,0,1,0,3,1,3,3,4,5,3,3,4,2,2,1,1,0,3
"2831",40.8198,40.8239,-73.9145,-73.909,1,2,1,0,0,0,2,1,3,5,2,0,5,1,7,0,2,5,5,4,1,1,1,1,3
"2832",40.8198,40.8239,-73.909,-73.9035,0,1,1,0,1,0,1,1,4,0,1,2,0,2,0,2,8,2,2,0,0,1,0,2,3
"2833",40.8198,40.8239,-73.9035,-73.898,0,0,1,0,1,0,1,1,2,5,0,1,3,1,1,2,4,4,3,2,2,0,1,2,3
"2834",40.8198,40.8239,-73.898,-73.8925,1,1,1,0,0,1,2,2,2,5,5,2,1,1,3,5,4,4,3,4,3,5,2,0,3
"2835",40.8198,40.8239,-73.8925,-73.887,3,5,2,0,5,6,5,3,14,8,12,7,1,16,14,11,9,8,11,5,7,9,5,5,4
"2836",40.8198,40.8239,-73.887,-73.8815,5,1,0,3,6,1,1,8,6,3,1,2,2,4,3,5,7,6,7,4,0,1,1,3,2
"2837",40.8198,40.8239,-73.8815,-73.876,1,2,1,0,0,0,1,0,0,3,1,0,4,2,3,6,1,1,2,1,1,0,1,0,3
